School Name,Address,Mobile,link
somerville-school,"5, Ansari Road, Darya Ganj Delhi - 110002, Delhi, India",(011)-23271406,https://targetstudy.com/school/76796/somerville-school/
south-delhi-public-school,"D-Block, Defence Colony New Delhi - 110024, Delhi, India",(011)-47633333,https://targetstudy.com/school/37987/south-delhi-public-school/
spring-bales-senior-secondary-public-school,"7/8, New Govind Puri, Gagan Vihar Delhi - 110051, Delhi, India",(011)-22547833,https://targetstudy.com/school/37996/spring-bales-senior-secondary-public-school/
spring-meadows-public-school,"Dewan Estate, Main Najafgarh Road, Dwarka Mor Metro Station New Delhi - 110059, Delhi, India","(011)-25231122, 25353344, 25358216",https://targetstudy.com/school/29789/spring-meadows-public-school/
spring-dales-school,"Benito Juarez Marg, Dhaula Kuan Delhi - 110021, Delhi, India",(011)-24116657,https://targetstudy.com/school/2264/spring-dales-school/
sri-guru-nanak-public-school,"Bunglow Road, Adarsh Nagar Delhi - 110033, Delhi, India","(011)-27672752, 27673744",https://targetstudy.com/school/29560/sri-guru-nanak-public-school/
sri-krishna-public-senior-secondary-school,"Najafgarh, N.C.R.-Delhi Delhi - 110043, Delhi, India",_i,https://targetstudy.com/school/39173/sri-krishna-public-senior-secondary-school/
sriniwaspuri-sbv-govind-ballabh-pant,"Sriniwas Puri, Nehru Nagar Delhi - 110065, Delhi, India",(011)-26911942,https://targetstudy.com/school/69386/sriniwaspuri-sbv-govind-ballabh-pant/
sskkhalsa-girls-senior-secondary-school,"Kalidas Road, Daryaganj Delhi - 110006, Delhi, India",(011)-23274205,https://targetstudy.com/school/2366/sskkhalsa-girls-senior-secondary-school/
sslt-gujjarat-sr-sec-school,"1, Raj Niwas Marg Delhi - 110054, Delhi, India",(011)-23922486,https://targetstudy.com/school/37860/sslt-gujjarat-sr-sec-school/
st-andrews-scots-senior-secondary-school,"9th Avenue, I.P. Extension (Patparganj) Delhi - 110092, Delhi, India","(011)-22241167, 22231023",https://targetstudy.com/school/29566/st-andrews-scots-senior-secondary-school/
st-angels-school,"A-Block, Sector 15, Rohini Delhi - 110089, Delhi, India","(011)-27291521, 27294021, 27298621",https://targetstudy.com/school/34321/st-angels-school/
st-anthony-girls-schooll,"C/6, Safdarjung Development Area, Hauz Khas New Delhi - 110016, Delhi, India","(011)-26514779, 26528164",https://targetstudy.com/school/2350/st-anthony-girls-schooll/
st-cecilias-public-school,"F-Block, Vikas Puri New Delhi - 110018, Delhi, India","(011)-28536267, 45535761, 45535762",https://targetstudy.com/school/29821/st-cecilias-public-school/
st-columbas-school,"1, Ashok Place, Near Gole Dakhana New Delhi - 110001, Delhi, India","(011)-23363462, 23363134",https://targetstudy.com/school/29966/st-columbas-school/
st-columbo-public-school,"Maharana Partap Enclave, Pitam Pura Delhi - 110074, Delhi, India","(011)-42458061, 42458065, 27195514",https://targetstudy.com/school/29981/st-columbo-public-school/
st-francis-de-sales-school,"A-4C, Janak Puri Delhi - 110058, Delhi, India","(011)-25551113, 25510556",https://targetstudy.com/school/2029/st-francis-de-sales-school/
st-froebel-sr-secondary-school,"A-3 Block, Paschim, Vihar Delhi - 110063, Delhi, India","(011)-25251261, 25287844",https://targetstudy.com/school/2026/st-froebel-sr-secondary-school/
st-georges-school,"Alaknanda New Delhi - 110019, Delhi, India","(011)-26022325, 26024645",https://targetstudy.com/school/29584/st-georges-school/
saint-giri-public-school,"Opp. H-Block (Between A & B Block), Sarita Vihar Delhi - 110076, Delhi, India",(011)-40526867,https://targetstudy.com/school/37845/saint-giri-public-school/
st-girls-senior-secondary-school,"1/15, West Patel Nagar New Delhi - 110008, Delhi, India",(011)-25721803,https://targetstudy.com/school/71606/st-girls-senior-secondary-school/
st-gregorios-school,"Gregorios Nagar, Sector 11, Dwarka Delhi - 110075, Delhi, India","(011)-25089497, 42576445, 43020445",https://targetstudy.com/school/2067/st-gregorios-school/
st-kabir-modern-school,"Uday Vihar, Part III, Nilothi (W) Delhi - 110041, Delhi, India","(011)-28362096, 25510455",https://targetstudy.com/school/30008/st-kabir-modern-school/
st-lawrence-convent-senior-secondary-school,"Geeta Colony, Facility Center, Near Chacha Nehru Hospital New Delhi - 110031, Delhi, India",_i,https://targetstudy.com/school/64030/st-lawrence-convent-senior-secondary-school/
st-margaret-sr-sec-school,"B- Block, Derawal Nagar Delhi - 110085, Delhi, India","(011)-42821215, 27115691",https://targetstudy.com/school/36850/st-margaret-sr-sec-school/
st-margaret-senior-secondary-school,"D-Block, Prashant Vihar, (Opp. PVR  Prashant Vihar) Delhi - 110085, Delhi, India","(011)-27562640, 27562558, 27566150, 27562015",https://targetstudy.com/school/69055/st-margaret-senior-secondary-school/
st-marks-sr-sec-public-school,"A-Block, Meera Bagh New Delhi - 110041, Delhi, India","(011)-25279040, 25252237",https://targetstudy.com/school/29589/st-marks-sr-sec-public-school/
st-marks-sr-sec-public-school,"A-2, Janak Puri New Delhi - 110087, Delhi, India","(011)-25551696, 25510490, 25599975",https://targetstudy.com/school/29590/st-marks-sr-sec-public-school/
st-martin-public-school,"A-2, Paschim Vihar Delhi - 110058, Delhi, India","(011)-25271515, 25281220",https://targetstudy.com/school/29591/st-martin-public-school/
st-martins-diocesan-school,"Church Road, Delhi Cantt Delhi - 110010, Delhi, India","(011)-25692837, 25693597",https://targetstudy.com/school/29592/st-martins-diocesan-school/
st-marys-public-school,"Near IGNOU, Neb Sarai Delhi - 110068, Delhi, India",(011)-29532211,https://targetstudy.com/school/2355/st-marys-public-school/
st-marys-school,"Sector 19, Dwarka New Delhi - 110075, Delhi, India",(011)-28042487,https://targetstudy.com/school/29594/st-marys-school/
st-matthews-public-school,"A-6, Paschim Vihar New Delhi - 110063, Delhi, India",(011)-25266019,https://targetstudy.com/school/50933/st-matthews-public-school/
st-michaels-senior-secondary-school,"3, Pusa Road New Delhi - 110005, Delhi, India","(011)-25712106, 25787987",https://targetstudy.com/school/68607/st-michaels-senior-secondary-school/
st-pauls-school,"C-3, Safdarjung, Development Area New Delhi - 110016, Delhi, India","(011)-26511725, 26968984, 26534202",https://targetstudy.com/school/2352/st-pauls-school/
st-prayag-public-school,"H-4, Pitam Pura (Opp. Deepali) New Delhi - 110034, Delhi, India","(011)-27011134, 27011137",https://targetstudy.com/school/30005/st-prayag-public-school/
st-soldier-divine-public-school,"Guru Harkrishan Nagar, Paschim Vihar New Delhi - 110063, Delhi, India",(011)-25253568,https://targetstudy.com/school/76938/st-soldier-divine-public-school/
st-sophia-sr-sec-school,"Block A, Paschim Vihar New Delhi - 110063, Delhi, India","(011)-45581094, 45581096, 25284224",https://targetstudy.com/school/34458/st-sophia-sr-sec-school/
st-stephens-senior-secondary-school,"PU Block, Pitam Pura New Delhi - 110034, Delhi, India","(011)-43574850, 27342777, 27342999",https://targetstudy.com/school/75076/st-stephens-senior-secondary-school/
st-thomas-school,"Mandir Marg New Delhi - 110001, Delhi, India","(011)-23364094, 28753967, 28758904",https://targetstudy.com/school/29863/st-thomas-school/
st-thomas-girls-senior-secondary-school,"Mandir Marg New Delhi - 110001, Delhi, India",(011)-23348214,https://targetstudy.com/school/87134/st-thomas-girls-senior-secondary-school/
st-vats-public-school,"Village Nawada, Uttam Nagar, Najafgarh Road Delhi - 110059, Delhi, India","(011)-25353268, 55475966, 28548062",https://targetstudy.com/school/52293/st-vats-public-school/
st-xaviers-school,"Shahbad Daulatpur, Sector 26, Rohini Delhi - 110042, Delhi, India","(011)-27821043, 27822324",https://targetstudy.com/school/2341/st-xaviers-school/
st-xaviers-senior-secondary-school,"4, Raj Niwas Marg Delhi - 110054, Delhi, India","(011)-23957778, 23957633",https://targetstudy.com/school/64586/st-xaviers-senior-secondary-school/
sukho-khalsa-sr-sec-school,"Jail Road, Janakpuri New Delhi - 110058, Delhi, India","(011)-25590874, 25408590",https://targetstudy.com/school/34551/sukho-khalsa-sr-sec-school/
sumer-mal-jain-public-school,"B-2 Block, Janak Puri Delhi - 110058, Delhi, India","(011)-25504223, 43582915, 43582913, 43582915",https://targetstudy.com/school/34556/sumer-mal-jain-public-school/
summer-fields-school,"Kailash Colony New Delhi - 110048, Delhi, India","(011)-29242946, 29234991",https://targetstudy.com/school/2308/summer-fields-school/
sunhill-public-school,"Shop No 2756, A Block, Ranjeet Nagar, South Patel Nagar New Delhi - 110008, Delhi, India",(011)-25708476,https://targetstudy.com/school/71925/sunhill-public-school/
suraj-bhan-dav-public-school,"F-10/15, Vasant Vihar New Delhi - 110057, Delhi, India","(011)-26149371, 26149082",https://targetstudy.com/school/2078/suraj-bhan-dav-public-school/
swami-hariharanand-public-school,"75, Parade Road Delhi - 110006, Delhi, India","(011)-23861517, 23864780",https://targetstudy.com/school/2139/swami-hariharanand-public-school/
swarn-public-school,"171-A, Main Khirki Road, Malviya Nagar New Delhi - 110017, Delhi, India","(011)-29542675, 29541652",https://targetstudy.com/school/35816/swarn-public-school/
swiss-cottage-school,"Salahpur-Bijwasan, (Opp. Secttor 23 and Palam Vihar) New Delhi - 110061, Delhi, India","(011)-4259944, 4259955",https://targetstudy.com/school/29616/swiss-cottage-school/
syed-abid-husain-senior-secondary-school,"Jamia Millia Islamia, Maulana Mohammad Ali Jauhar Marg, Jamia Nagar New Delhi - 110025, Delhi, India",(011)-26981717,https://targetstudy.com/school/74944/syed-abid-husain-senior-secondary-school/
tagore-international-school,"E-Block, East of Kailash Delhi - 110 065, Delhi, India","(011)-26433001, 26420088",https://targetstudy.com/school/2034/tagore-international-school/
tagore-public-school,"D-Block, Naraina Vihar New Delhi - 110028, Delhi, India","(011)-45044091, 25894234",https://targetstudy.com/school/63745/tagore-public-school/
tagore-school,"18, Mayapuri Road New Delhi - 110064, Delhi, India","(011)-25128428, 25125679",https://targetstudy.com/school/58360/tagore-school/
tecnia-international-school,"F-19, Sector 8, Rohini Delhi - 110085, Delhi, India","(011)-27942400, 27948500",https://targetstudy.com/school/36426/tecnia-international-school/
the-adarsh-school,"Kirti Nagar New Delhi - 110015, Delhi, India","(011)-25468105, 25416913",https://targetstudy.com/school/75928/the-adarsh-school/
baptist-convent-school,"CGHS Complex, Near Balco Market,I.P. Extension, Patparganj Delhi - 110092, Delhi, India",(011)-22247202,https://targetstudy.com/school/60736/baptist-convent-school/
the-delhi-public-school-society,"F-Block, East of Kailash New Delhi - 110065, Delhi, India","(011)-43126700, 26439858, 26223173",https://targetstudy.com/school/44054/the-delhi-public-school-society/
the-dev-public-school,"58/2, Surya Kunj, Saraswati Kunj, Jharoda Road, Najafgarh New Delhi - 110072, Delhi, India",(011)-64609773,https://targetstudy.com/school/58356/the-dev-public-school/
the-frank-anthony-public-school,"Opp. H.No. 670, South Delhi Delhi - 110 024, Delhi, India","(011)-26435996, 26293128",https://targetstudy.com/school/2141/the-frank-anthony-public-school/
the-heritage-school,"D-2, Vasant Kunj New Delhi - 110070, Delhi, India","(011)-26134162, 26134218, 26731300",https://targetstudy.com/school/29261/the-heritage-school/
the-indian-heights-school,"Sector 23, Dwarka Delhi - 110077, Delhi, India","(011)-45586511, 45586512, 45586514",https://targetstudy.com/school/2044/the-indian-heights-school/
he-indian-school,"Josip Broz Tito Marg Delhi - 110 049, Delhi, India","(011)-26257551, 26257552, 26265956, 26257557",https://targetstudy.com/school/2077/he-indian-school/
mann-public-school,"Holambi Khurd Delhi - 110082, Delhi, India","(011)-27700143, 27700100, 27700550",https://targetstudy.com/school/26614/mann-public-school/
the-modern-school,"ECNCR Delhi (A School of Little Ones at Deepali) Gate No. 1, Deepali Pitampura New Delhi - 110034, Delhi, India","(011)-27012531, 27012532, 27012533",https://targetstudy.com/school/76034/the-modern-school/
the-mothers-international-school,"Sri Aurobindo Marg New Delhi - 110016, Delhi, India","(011)-26964140, 26524806, 26854512",https://targetstudy.com/school/2094/the-mothers-international-school/
the-pinnacle-school,"D-Block, Panchsheel Enclave New Delhi - 110017, Delhi, India","(011)-26498609,  26490952",https://targetstudy.com/school/36910/the-pinnacle-school/
the-scholar-school,"E-11, Abul Fazl Enclave, Okhla, Jamia Nagar New Delhi - 110025, Delhi, India",(011)-29947802,https://targetstudy.com/school/81102/the-scholar-school/
the-selaqui-school-gurukul-shah,"Anupam Garden, Neb Netsarai, Country Club Road, Sainik Farm Madangir Delhi - 110068, Delhi, India","(011)-29536040, 29536043",https://targetstudy.com/school/2130/the-selaqui-school-gurukul-shah/
the-srijan-school,"4B, Model Town Delhi - 110009, Delhi, India",(011)-27676796,https://targetstudy.com/school/2042/the-srijan-school/
union-academy-senior-secondary-school,"DIZ Area Sector-IV, Gole Market, Raja Bazar New Delhi - 110001, Delhi, India","(011)-23363258, 23365295",https://targetstudy.com/school/61546/union-academy-senior-secondary-school/
tinu-public-school,"B-5/1189, Sangam Vihar New Delhi - 110062, Delhi, India","(011)-65673221, 26047255, 26047256",https://targetstudy.com/school/36795/tinu-public-school/
tulip-international-school,"611,612 and 613, Pooth Khurd,Delhi Bawana Road Delhi - 110039, Delhi, India",_i,https://targetstudy.com/school/35014/tulip-international-school/
tulips-international-sr-sec-school,"Pooth Khurd, Bawana Road New Delhi - 110039, Delhi, India",_i,https://targetstudy.com/school/29916/tulips-international-sr-sec-school/
universal-public-school,"A-Block, Preet Vihar Delhi - 110092, Delhi, India","(011)-22513972, 22446405",https://targetstudy.com/school/30129/universal-public-school/
upras-vidyalaya,"Vasant Marg, Vasant Vihar New Delhi - 110057, Delhi, India","(011)-26147797, 26148674",https://targetstudy.com/school/35059/upras-vidyalaya/
vanasthali-public-school,"G-Block, Preet Vihar New Delhi - 110092, Delhi, India",(011)-22456133,https://targetstudy.com/school/60707/vanasthali-public-school/
vanasthali-public-school,"Near Ruchika Petrol Pump, Mayur Vihar, Phase 3 Delhi - 110096, Delhi, India","(011)-42316707, 22622904, 22628070",https://targetstudy.com/school/36781/vanasthali-public-school/
vandana-international-school,"Sector 10, Dwarka, Opposite Sector 10 Metro Station Delhi - 110075, Delhi, India",(011)-40785785,https://targetstudy.com/school/2076/vandana-international-school/
vardhman-shiksha-mandir-sr-sec-school,"Darya Ganj New Delhi - 110002, Delhi, India",(011)-23277448,https://targetstudy.com/school/35128/vardhman-shiksha-mandir-sr-sec-school/
vasant-valley-school,"Sector C, Vasant Kunj New Delhi - 110070, Delhi, India","(011)-26892787, 26896547, 41767940",https://targetstudy.com/school/2075/vasant-valley-school/
veda-vyasa-dav-public-school,"D-Block, Vikaspuri Delhi - 110018, Delhi, India","(011)-28536979, 28535594",https://targetstudy.com/school/2045/veda-vyasa-dav-public-school/
veer-public-school,"Old Palam Gurgaon Road, Kapashera Delhi - 110097, Delhi, India","(011)-25063729, 25064049",https://targetstudy.com/school/36864/veer-public-school/
veer-savarkar-sarvodaya-kanya-vidyalaya,"No. 1, Kalkaji Delhi - 110019, Delhi, India",(011)-26439388,https://targetstudy.com/school/61494/veer-savarkar-sarvodaya-kanya-vidyalaya/
venkateshwar-global-school,"Sector 13, Rohini New Delhi - 110085, Delhi, India","(011)-27555227, 27555228",https://targetstudy.com/school/36681/venkateshwar-global-school/
venkateshwar-international-school,"Sector 10, Dwarka Delhi - 110045, Delhi, India",(011)-43180800,https://targetstudy.com/school/2066/venkateshwar-international-school/
victoria-girls-sen-sec-school,"6, Rajpur Road, Civil Lines Delhi - 110054, Delhi, India","(011)-23917828, 26461081",https://targetstudy.com/school/36766/victoria-girls-sen-sec-school/
victoria-public-school,"A-5, Brijpuri, Wazirabad Road Delhi - 110094, Delhi, India","(011)-22186948, 22560684",https://targetstudy.com/school/60747/victoria-public-school/
vidya-bal-bhawan-sr-sec-school,"Mayur Vihar, Pahse-III Delhi - 110096, Delhi, India","(011)-22626299, 22627876",https://targetstudy.com/school/35207/vidya-bal-bhawan-sr-sec-school/
vidya-bharati-school,"G-Block, Sector 15, Rohini Delhi - 110089, Delhi, India","(011)-27291843, 27853154",https://targetstudy.com/school/92518/vidya-bharati-school/
vidya-bhavan-mahavidyalaya-sr-sec-school,"Lodhi Estate New Delhi - 110003, Delhi, India","(011)-24611894, 24654202, 24658284",https://targetstudy.com/school/35225/vidya-bhavan-mahavidyalaya-sr-sec-school/
vidya-memorial-public-school,"G-1/450, Dal- Mill Road, Uttam Nagar Delhi - 110059, Delhi, India",(011)-25373069,https://targetstudy.com/school/60689/vidya-memorial-public-school/
vikas-bharati-public-school,"Sector 24, Rohini Delhi - 110085, Delhi, India","(011)-27052641, 27052642, 27052662",https://targetstudy.com/school/2091/vikas-bharati-public-school/
vinay-nagar-bengali-senior-secondary-school,"A.K. Roy Marg, Sarojini Nagar New Delhi - 110023, Delhi, India",(011)-24672875,https://targetstudy.com/school/29639/vinay-nagar-bengali-senior-secondary-school/
virender-public-school,"70, Timarpur Road Delhi - 110054, Delhi, India","(011)-23814882, 23814232",https://targetstudy.com/school/51429/virender-public-school/
virendra-public-school,"70, Timarpur Road Delhi - 110 054, Delhi, India","(011)-65090276, 65454828",https://targetstudy.com/school/2092/virendra-public-school/
vishal-bharti-public-school,"A-1 Block, Paschim Vihar Delhi - 110 063, Delhi, India","(011)-25263171, 25263065, 45904430",https://targetstudy.com/school/2093/vishal-bharti-public-school/
vishal-bharti-school,"Opp. D-Block, Saraswati Vihar, Parwana Road, Pitampura Delhi - 110034, Delhi, India","(011)-27023377, 27026750",https://targetstudy.com/school/35814/vishal-bharti-school/
vishwa-bharati-public-school,"Sector 6, Dwarka New Delhi - 110075, Delhi, India","(011)-25082884, 25087182",https://targetstudy.com/school/56884/vishwa-bharati-public-school/
vivekanand-international-senior-secondary-school,"PS-3, IP Extension, Patparganj Delhi - 110092, Delhi, India",_i,https://targetstudy.com/school/62917/vivekanand-international-senior-secondary-school/
vivekanand-public-school,"B-Block, Anand Vihar Delhi - 110092, Delhi, India",_i,https://targetstudy.com/school/78568/vivekanand-public-school/
vivekanand-school,"D-Block, Anand Vihar Delhi - 110092, Delhi, India","(011)-22141527, 22159154, 22147452",https://targetstudy.com/school/29667/vivekanand-school/
vspk-international-school,"Sector 13, Rohini Delhi - 110085, Delhi, India","(011)-27550204, 27550205",https://targetstudy.com/school/34370/vspk-international-school/
west-point-model-school,"12, Om Vihar, Phase-3, Uttam Nagar New Delhi - 110059, Delhi, India",(011)-25351899,https://targetstudy.com/school/49978/west-point-model-school/
white-leaf-public-school,"Main Narela Road, Bawana Delhi - 110039, Delhi, India",_i,https://targetstudy.com/school/29701/white-leaf-public-school/
yuvashakti-model-school,"T-4, Block D, Budh Vihar, Phase I Delhi - 110086, Delhi, India",(011)-27536879,https://targetstudy.com/school/56629/yuvashakti-model-school/
